BKKB67952700                  ,ONE       ,DYNAMIC INTERTRANSPORT CO.  LTD.                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) ,SHPR : RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO.  LTD. CMDT : CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-26 09:18:51.790
BKKB68037900                  ,ONE       ,THAI OTSUKA PHARMACEUTICAL CO. LTD.                                                                                                                                                 ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, MEDICAMENTS  N.O.S.  DOSAGE ,CMDT : MEDICAMENTS  N.O.S.  DOSAGE :,2021-03-26 09:18:51.803
BKKB68065300                  ,ONE       ,PROGISTICS INTERNATIONAL CO.  LTD.                                                                                                                                                  ,          ,                                        ,                                                                                ,2021-03-31 00:00:00.000, WOVEN PILE FABRICS  OF OTHER TEXTILE MATERIALS ,SHPR : Y.R.C . EXPORT CO.  LTD. CMDT : WOVEN PILE FABRICS  OF OTHER TEXTILE MATERIALS :,2021-03-26 09:18:51.820
BKKB68346500                  ,ONE       ,RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO. LTD.                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) ,SHPR : RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO.  LTD. CMDT : CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-26 09:18:51.833
BKKB68548900                  ,ONE       ,IFB INTERNATIONAL FREIGHTBRIDGE (THAILAND) LTD.                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, REAR CANOPIES  HS CODE 87082999 ,SHPR : SJS PRO PRODUCTS CO. LTD CMDT : REAR CANOPIES / HS CODE 87082999 :,2021-03-26 09:18:51.850
BKKB69208300                  ,ONE       ,MOL LOGISTICS (THAILAND) CO. LTD.                                                                                                                                                   ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, TOOTHBRUSHES  INCL. MECHANICAL ,UNDER DECK SHPR : YAMATO-ESULON (THAILAND) CO.  LTD. CMDT : TOOTHBRUSHES  INCL. MECHANICAL :,2021-03-26 09:18:51.863
BKKB69497600                  ,ONE       ,SIAM AZUMA MULTI TRANS CO.  LTD.                                                                                                                                                    ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, WEARING APPAREL  GARMENTS  OF PLASTICS ,SHPR : OKAMOTO MANUFACTURING (THAILAND) CO. LTD. CMDT : WEARING APPAREL & GARMENTS  OF PLASTICS :,2021-03-26 09:18:51.913
BKKB69580600                  ,ONE       ,RIVER KWAI INTERNATIONAL FOOD INDUSTRY CO. LTD.                                                                                                                                     ,          ,                                        ,                                                                                ,2021-03-27 00:00:00.000, CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) ,CMDT : CORN  SWEET  PREPARED OR PRESERVED (INCL. CANNED) :,2021-03-26 09:18:51.930
BKKB69744800                  ,ONE       ,K.CONNECT WORLDWIDE (THAILAND) CO. LTD                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, FOODSTUFFS  N.O.S. ,SHPR: S.K. FOODS (THAILAND) PUBLIC COMPANY LIMITED. CMDT : FOODSTUFFS  N.O.S. :,2021-03-26 09:18:51.947
BKKB69754900                  ,ONE       ,K.CONNECT WORLDWIDE (THAILAND) CO. LTD                                                                                                                                              ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, FOODSTUFFS  N.O.S. ,SHPR : S.K. FOODS (THAILAND) PUBLIC COMPANY LIMITED. CMDT : FOODSTUFFS  N.O.S. :,2021-03-26 09:18:51.973
BKKB69925900                  ,ONE       ,MAGNA INTERNATIONAL EXPRESS CO.  LTD.                                                                                                                                               ,          ,                                        ,                                                                                ,2021-03-29 00:00:00.000, FEMININE WASH ,SHPR : MEIYUME MANUFACTURING (THAILAND)LIMITED CMDT : FEMININE WASH :,2021-03-26 09:18:52.063
